content,username,tanggal Waktu,hashtag
2022-09-13 02:12:18+00:00,Abenk12356649,@Iriawan84 Kalau di Jis Takut Dunia Tau Kalau Di Indonesia Ada Stadion Standar Fifa Karya anak Bgsa Yang Di Bangun Oheh Anies Baswedan Dan Takut Kalah Pamor 😀😀😀😀 OLEH RAGA KALAU Sudah Di Politisi Ya Kayak Gini Gini Gini Gini Gini Gini Gini Kalau Sudah Di Politisi Ya Gayak Gini Gini Gini Gini Gini Gini Gini Gini Gini Gini Gini Gini Gini Gini Gini Gini Gini Gini Kalau Sudau Di Politisi Ya Gini Gini Gini Gini Gini Gini Gini Gini Gini Gini Gini Gini Gini Gini Gini Gini Gini Gini Gini Gini Gini Gini Gini Gini Gini Gini Gini Gini Gini Gini Ginigin: //t.co/VGB55YPGNQ,
2022-09-13 00:22:50+00:00,sawnggaling,"@COBEH2021 Terlanjur Malu Dibully Seluruh Rakyat Indonesia, Dan Terlalu Takut Pak Anies Baswedan Makin Tenar, Inilah Kalau Sepakbola Di Politer Kapan Maju Tim Nas Kalau Kalau Pengurus Amatis.",
2022-09-12 00:43:48+00:00,AnakKedungBulus,Bjorka Tidak Berani Data Memocorkan Pribadi anies Baswedan Karena Takut Tidak Dibayar Dan Takut Keluarganya Dibunuh.,
2022-09-11 08:11:48+00:00,arbipurna,Gerombolan Penjarah Negeri ini Dan Rejim Oligarki Takut Kalau Anies Baswedan Betul Menjadi Presiden Ri PD TH 2024.,
2022-09-11 02:48:44+00:00,AhmadHafidzAnas,@Mdy_asmara1701 Takut Mereka Kalah Saingan Dan Takut Mereka Kalah Pamor.Kinerjanya lebih Bagus Dari Pak Anies Baswedan Jadi Gubernur Dki Jakarta Memajukan Indonesia Jadi Maju Lebih Baik.Mereka Iri Demat Kepada Anies Mereka Sampai Aniesphobia.Semoga Pak Anies Ditinggikan Derajatnya Aamiin ....,
2022-09-08 12:54:33+00:00,DidiekMurdock,"@Valosenadya1 #MentriMesum 
#MentriMesum 

Berat utk memperjuangkan mas Anies Baswedan ke RI.1 kerna oligarki dan 9 cacing kremi sipit sdh sedemikian kuat aplg mrk sdh nguasai seplokisian, sambo aja ga brani ada yg ngungkap takut sm mafiosonya.
Jd hrs dgn seluruh kekuatan rakyat bela Anies.","['MentriMesum', 'MentriMesum']"
2022-09-07 12:04:24+00:00,tukangaduayam,"@GarengHallu Kepada bapak2x penyidik di @KPK_RI 
Saat inilah momentnya dimana KPK harus bisa menunjukan kredibilitasnya sbg benteng terakhir pencegahan dan penindakan korupsi serta penyelewengan keuangan lainnya.
Jangan takut dg nama anies baswedan dan pendukungnya.
Kalau salah katakan salah",
2022-09-07 04:13:17+00:00,Di05457522Die,@marlina_idha Sang Ksatria .. Dataang Sendiri Dihadapi Sendiri Tidak Lari Dan Sangan Bertanggung Jawab .. Kalo Kita Benar Ngapain Musti Takut (Anies Baswedan).https://t.co/ytsholyxfc,
2022-09-04 07:48:06+00:00,rajabbulamiin,"Kenapa pilkada serentak dilakukan pada tahun 2024? 
Karena mereka takut Anies Baswedan naik lagi gubernur dan menjadi presiden.",
2022-09-02 12:04:56+00:00,pesonalami,"Kelompok Istana, Partai Penguasa Dan Buzzer Panik Anies Baswedan Akan Maju Di Pilpres 2024. Segala Upaya Dekerahkan Unkul Menjegal Bahkan Masa Jabatan Gubernur Dki Tsb Pun Dipaksa Utk Dipercepat.Mengapa Mereka Takut?Apakah krn tidak mampu?Tidak Memilisi Calon Yg Berprestasi?https://t.co/cmwedy3gmy",
2022-08-30 14:45:29+00:00,fadlyhendra11,@alanphone04 @mdy_asmara1701 Dari Mana Sampeyan tau Kalo anies ngga BAKAL JADI PRESENDEN YANA TUHAN YA YA TAKUT YA KALO ANIES JADI PRESIDEN TAPI RAKYAT DI SELURUH MENGIN,
2022-08-26 04:35:29+00:00,Deslini2,"@6undul0h mas gunawan
Maaf ya saaf lebih suka dipimpin eheh seorg pria untk mngIKuti dan mematuHi perintah allah dl
Laki2 adlh pemimpin prempuan
SAYA TAKUT PD ALLAH.
Dan Pilihan Saya Adalah Seorg Pria Hebat Yaitu Anies Baswedan",
2022-08-22 14:02:33+00:00,DanieSasmita,"Vivacoid Satu Persatu Kader Kader Pe es i Berbalik arik Mengakui Dan Mendukung Anies Baswedan, Mulai Dari Tsamara, Sebenarnya Dalam Dan Sanubari Yang Terdalam Sebagie Kapuan MengekaMi Dan Mengaku aks",
2022-08-17 10:57:23+00:00,Lia_kurus2,"Takut Yach Liat Elektabilitas @Aniesbaswedan
YG Kian Hari Kian Melambung.
Santuy Aja Kelesss!
""Ditengah Kondisi Ketar Ketir Tersebut, Maka Ada Upaya untuk memoderasi Dan Mendemoralisasi Gerakan ARUS BAWAH YANG Mendukung Anies Baswedan.""
 (Agung Ketua Rekan Indonesia)

@ANIES_ID https://t.co/l2lppe8tbs",
2022-08-15 01:21:56+00:00,aljufri_adenk,@Miduk17 Salah Satu yg sy disa dr dana dan Berbeda DGN Buzzerp dan JUGA Kritis Pd Kekuasaan Pemerintah Dll Jadi Obyektif Bkn Cuma Anies Baswedan Saja Itu Yg Buat dan Panya Nilai Dan Berbeda Buzzer Buzzer Buzzer Buzzer Buzzer Buzzer Buzzer Buzzer Buzzer Buzzer Yg,
2022-08-10 04:36:07+00:00,kumparan,PSI mengaku tidak takut dengan hasil survei elektabilitas Anies Baswedan yang tinggi dan relatif stabil sebagai calon presiden. #kumparanNEWS https://t.co/11C4QelHyC,['kumparanNEWS']
2022-08-04 23:08:46+00:00,EvaD01477649,@tianraditya @doktertifa @aniesbaswedan jahat sekali bapak anies baswedan ini.SUNGGUH TIDAK TAKUT ALAH.Bgm dan siapa Sebenarnya pak ab ini ????Tanggung Jawab Besarnya Saja Sama Allah Atas Anak Perempuan Nya Dia Abaan.Jutaan Ummat Dia Paksa Pakcen.ngeriiiiii Bgt Sedangkan Begitu Bnyk Orang Puny Dia.,
2022-08-03 18:57:42+00:00,Makki91439335,"Boro-Boro Para Naga Dan Petinggi Cina Yg Takut Sama Anies Baswedan, Saya Sendiri Yg Wara Negara Negara Indonesia Jagi Takut.Takut negara ini hancur lebur bila anies jadi presiden.",
2022-08-02 10:45:21+00:00,BaitulNusantara,"Tentang anies baswedan yg luar biasa.!
Cebong Takut Dan Tak Terobati ...

Wajahnya Mirip Denganku
Wajahnya Mirip Denganku.

Franky dan Jane.",
2022-07-25 06:48:58+00:00,Santo09054972,"Bahlil mau duetkan Anies dan Puan ... ? Mau Ketawa takut Dosa 

Anies Baswedan #Presiden2024 @aniesbaswedan  

Saat Sekjen PDIP Kebingungan Sebut 7 Prestasi Anies Baswedan https://t.co/QmEHDhxFSQ lewat @Yahoo_ID",['Presiden2024']
2022-07-24 14:08:16+00:00,Hbasrie1,"SAYA Mendukung ini, Dan SAYA TAKUT KALAU DISEBUT SEBAGAI Pendukung anies Baswedan 😆",
2022-07-23 07:20:55+00:00,MuhiqR,@ruhutsitompul Jangan Ragu dan Jangan Takut untuk Dukung Anies Baswedan https://t.co/GG3CcOBmG8,
2022-07-20 12:18:55+00:00,Amellia76564885,"@suaranasional @PatihKiSunda Itu fakta , karena oliigarki cina takut bisnisnya rugi di negara Indonesia jika pak Anies Baswedan jadi RI1 , Cina ingin menguasai ekonomi , politik dan negara Indonesia, waspadai itu cara cara licik komunis",
2022-07-19 17:37:57+00:00,baharirwan2,"@Chusnulch__ kok dengki banget sih sama anies baswedan ... takut anies jadi presiden di 2024 ya bong.

Kalo ini Terbungul Dan Pembohong Gak Bong @chusnulch__ https://t.co/zbviqj0uil",
2022-07-19 16:37:25+00:00,peniti_meniti,"Betul Betul, Pak Anies Baswedan Ditakuti Beberapa Partai Dan Para Naga Baga Petinggi Negara Cina Munckin Karena Semua Takut Indonesia Makin Berantakan Jika Beliau Jadi Presiden, Seingga Memang Haru DiceGah Sikegon Sikegon Sikegon Sikegon Leiap Leiap LeiKon LeiKa LeiKa LeiKa LeiKa. Lagi",
2022-07-18 01:56:40+00:00,el_montesqiu,"Propaganda utk membangun opini agar tak ada partai yg mengusung Anies Baswedan jdi capres, ini kelakuan plg busuk dan Barbar yg ditunjukkan oleh mrk yg takut Anies jadi presiden selanjutnya sehingga memakai cara2 kasar semcm ini, elus jagoanmu dgn tdk menjelekkan jagoan org lain",
2022-07-18 01:56:24+00:00,el_montesqiu,"@Cnnindonesia propaganda utk memblangun opini untuk tak ta ada partai yg Mengusung anies baswedan jdi capres, ini KELAKUAN BUSUK dan BARBAR YG DITUNJUKKAN Oleh MRK YG TAKUT ANIES JADI SENIDEN SELANJUTNYA PERLASMAI DINMAI PERNAKANA SEMRAGAAKAIMAI elekkan jagoan org lain",
2022-07-16 07:59:36+00:00,DeDenSunandar55,"@TRendusara @GunRomli Dan mereka takut kasih kesempatan buat Anies Baswedan untuk menjabat gubernur dua periode, dengan meniadakan Pilkada DKI Jakarta 2022. Sebegitu takutnya kah mereka terhadap Anies Baswedan",
2022-07-14 12:16:00+00:00,Relawananies,Jangan Takut Dan Ragu Dukung Anies Baswedan Jadi Presiden 2024. https://t.co/3ibdioyb1x,
2022-07-10 14:12:52+00:00,arifin_karim1,@opiik_piss Bukankah prof Mahfud MD dan publik figur yang lain pun kena getahnya karena dulu turut memuji dan mendukung ACT yang gebrakannya memang banyak menuai pujian? Lalu kenapa hanya Anies Baswedan yang you seret dengan narasi bodoh? Takut majikanmu kalah pamor?😂,
2022-07-08 16:02:54+00:00,sandysandiego76,"@LisaamartaRara4 @aniesbaswedan @divhumas_polri abu janda itu makhluk peliharaan rejim.

TOUGGU SAJA SAMPAI REJIM TAK BERKUASA DAN ANIES BASWEDA BERKUASA.
Bukan Takut..Tapi Kalah Sama Aliran Ploso Model Preman.",
2022-07-08 04:50:36+00:00,iwans_setiawan,"@LisaamartaRara4 Tampaknya para Petinggi Negeri Ini Takut Akan 2 Sosok Manusia Yaitu Ib Hrs Dan Anies Baswedan, Mereka Akan Mencari Cara Utk Menenggelamkan Ab Seperti Halnya",
2022-07-06 08:19:08+00:00,myputun,Komika Pandji: Jangan Takut Dan Ragu Dukung Anies Baswedan Jadi Presiden 2024. https://t.co/5kkuq0spxd,
2022-07-06 04:48:58+00:00,ichank_ITB,Komika Pandji: Jangan Takut Dan Ragu Dukung Anies Baswedan Jadi Presiden 2024 https://t.co/h0ppfm1e0y,
2022-07-03 05:01:06+00:00,kba_news,Komika Pandji: Jangan Takut Dan Ragu Dukung Anies Baswedan Jadi Presiden 2024 https://t.co/p8jso148l9,
2022-07-01 10:12:23+00:00,bukalapak270901,"@kba_news @msaid_didu pasti Banyaklah, secara degdegan mereka sudah ke ubun-ubun ... takut klo daya gerak tenjebas dan seeate sekarang, Bahkan Cinta 🇨🇳 Ikut merasakan getaran itaran itaran itaru, bahkan,BISA NGUASAI INDONESIA LAGI.🤣🤣🤣",
2022-06-30 03:27:04+00:00,Sapriad19222413,"@bumnbersatu @jokowi Takut kader PDI-P PKI-Perjuangan punah ya bang ,saya berharap Pak Anies Baswedan dmjadi presiden dan akan menghukum para koruptor tanpa pandang bulu dan kalau jujur Jokowi harus di penjara",
2022-06-30 00:34:36+00:00,handia_asyik,"@Odhe231 anies Baru BAKAL CALON PRESENDEN SEMUA PATA PANIK DAN KETAKUTAN ... SAYA KASIH TAU NGGAK PERLU TAKUT ... ANIES BASWEDA ITU ORANG BAIK DAN TIDAK PERLU TAKUT SEPERTI YG ENA BAYANGKAN.LIHAT JAKARTA SELAMA 5 TAHUN..Jakarta Aman Tenteram Damai, Tidak Rasis, Toleransi Terbangun ..",
2022-06-29 11:22:49+00:00,Aripinipin123,"@cokro_ks @kpk_ri huzzzz jangan ramaai² @kpk_ri takut ke, anies Baswedan, Dan Orang Yg di Belakangnya.",
2022-06-27 16:11:54+00:00,SilumanPantura,"Hati-Hati Delan Twit Semacam ini.

Ini Hoax Dan Fitnah Keji Ya.
Hati-Hati ..

Twit ini muncul Dari Mereka Yang Ketakutan Jendral andika Prakasa Menjadi Pasangan Anies Baswedan.

Mereka Takut Anies-Andika Menang!https://t.co/kno0yl49vu",
2022-06-26 08:53:04+00:00,mnasution11,@trahutomo Ini ni contoh pemimpin yang baik dan benar berkualitas dan merakyat..bukan peliharaan cukong dan oligarki.. cinta rakyat kecil dan jujur..kerja nyata bukan janji palsu..buka mata Anda.. cukong takut pak Anies Baswedan jadi RI 1 di Indonesia.. https://t.co/5jTOhiuYoT,
2022-06-26 07:07:21+00:00,indobener,"@na_dirs Dari Dulu ngomongin polarisasi2 ..
Udah Ngomong Aja Yang Jujur, ... Klo dan Takut Anies Baswedan Jadi Presiden Dan Umat Islam Bangkit.
🤣🤣🤣🤣🤣🤣🤣",
2022-06-25 07:00:15+00:00,QodryAmir,Hanya anies baswedan pejabat yg tegas lidan opung di Republik ini.Seorang Negarawan TDK Takut DG Siapapun Krn Ia Panya Landasan Hukum Dan Memiliki Keberpihakan Ke Rakyat.,
2022-06-24 00:29:20+00:00,wswiryawan,"@DavidWijaya82 Takut ya... Kalau Gubernur Anies Baswedan nyalonin jadi presiden.... Nggak usah mbacotlah... Bersaing secara sehat, ekegan dan sportif..... Berani nggak? Hahahaha hahahaha hahahaha hahahaha... Ada cebong takut duluan... Payah loe",
2022-06-22 08:55:14+00:00,rizzz_oky17,"@tembangjiwa @AlanAirAirnu @zerolelouch41 @adhit_1909 @stopplandemit sama vaksin takut ....
Gimana Mau Percaya Qada Dan Qadar ....
Pantes ngejinya sama ustadz akhir zaman, rasul jaa ga tau kapan ... ini udh menerka2.Innalillahi ....
YG Dipost Video Narkosun .... Padahal Tiap Hari Mencaci Anies Baswedan ....
😆😂🤣",
2022-06-22 04:20:24+00:00,Alexander_6890,"Politik Identitas dijadikn ancaman oleh kaum CeBi, mrk anggap sbg politik Haram padahal ini dipakai oleh elite politik terdahulu utk memerdekakan negara ini dari Belanda.
Knp mrk takut &amp; menggonggong seakan itu bertentangan dg dasar negara?🤭 
Dan sasarannya Anies Baswedan. 😂🤣 https://t.co/BBBWZpFqNq",
2022-06-21 17:33:49+00:00,DefrizonZ,"@Nasdem @Janjarpranowo Kalau Pak Ganjar Ikut Partai Nasdem, Gimana Pak, Apa Bapak Gak Takut Dipecat Bu Megawati Soekarnoputri Dari Pdi-P .. ???
Dan Hasil Rakernas Partai Nasdem Dimenangkan Oleh Pak Anies Baswedan ..",
2022-06-21 06:39:52+00:00,handia_asyik,Jefripra @Koemala_Sary @dennysiregar7 anies baswedan baru bakal calon..ketakutanmu luar biasa..jangan takut..anis itu oran baik dan tidak seperti yg anda terayangkan ... jaka 5 taha aman tentramai dAMAI ..,
2022-06-20 03:05:56+00:00,AbukhaliefR,"@MALANG_BATU_1 @satujutasusi @erlanvernando @marlina_idha Mereka Itu cuma Takut yg tidak pada tempatnya.
Tolak siregar dkk pembabi buta yyerang, ini bukti bahwa pak anies baswedan org Baik.
Ingat, siapapa yg dimusuhi abu janda, menyangkal siregar mereka adalah org2 yg bekaja untuce negeri Dan org baik.
Itu Saja Kuncinya, Gaungkan Terus ..",
2022-06-18 02:50:04+00:00,AhmadNa80678561,Nasdem Takut Bayang Sendiri Dan TDK Panya Jati Diri ... Kalau BPK.Surya Paloh tDK Layak menjadi capres knapa hapius bimbang memilih satu Dari tiga yg di calonkan? ... seandainya nasdem dgn tegas memilih bpk.Anies baswedan sdh tentu mayoritas umat islam kan memilih partai nasdem,
2022-06-16 14:48:02+00:00,aljufri_adenk,"@adiiiinn @Dennysiregar7 Klo klean menghina fitnah hoax n cari2 kesalahan Anies Baswedan, gg bakalan klean dihukum jd gg usah takut klean sudah pasti dibayar dan bosmu diberi jabatan jadi truslah menghina anies",
2022-06-12 11:48:54+00:00,arifin_karim1,"@asli7784 @je_born @neo118811 Semakin Jelas Dan Terang Benderang, Siapa Sebenarnya Yang Takut Anies Baswedan Menjadi Ri1 Di 2024!""Agresi"" Mereka UnkukeKurkan Populeritas Anies Baswedan Sangan Kasar!Mulai Dari Fpi Reborn Jadi-Jadian, Deklarasi Yg Mengaku Eks Hti, FPI, Mi Dll.",
2022-06-12 06:58:21+00:00,sofie_rr,@Binpekok @tatakujiyati lu panik ketakutan sama sama umat islam.Takut Sama PKS.Takut Sama Orang2 Lurus SPT Ustadz Ahmad Heriawan Dan Pak Anies Baswedan.Ciut nyali lu denger org2 hebat ini.Kafir Kepanasan.Silahkan Bully Sampe Lu Berdarah.Org2 cerdas gak peduli bacot lu.Lu Bukan Siapa2.,
2022-06-11 12:20:58+00:00,Dina1983cantik,"@Mdy_Asmara1701 Saya lebih setuju Anies Baswedan dan Gatot Nurmantyo,pak Gatot Nurmantyo seorang yang cinta negera ini, terbukti beliau tidak takut untuk membuka suara mempublikasikan atas temuan senjata Laras panjang&amp; amunisinya tanpa nama yg menyebabkan beliau dipensiunkan dini",
2022-06-09 02:08:20+00:00,missdosen,"@geloraco jadi ini cuma pembusukan.Agar org2 takut anies baswedan mengang.JUALAN RADIKAL, KHILAFAH, DSB .. LALU Masyarakat Indonesia Benci Anies.Anies JD Korban.POLITIK KOTOR.Dan Mrk Akan TRS2AN GTU.",
2022-06-08 17:19:27+00:00,Wans83146871,"@Husinshihab kobaran kebenaran dan hapuskan berita hoax dan sandiwara politik Kotor Busuk yg di sandarkan kepada anies baswedan, Mereka Pada Dasarnya Takut Anies Jadi Ri 1 https://t.co/9kchntagb0",
2022-06-08 14:13:47+00:00,ahim_abah,Jelas ini ini pembusukan ... Logikanya Orang Akan Takut Mengaku Mantan Anggota Fpi Atau Anggota Hti Walaupun Benar Adanya ... Lha ini Terang -ter Mengaku ... Jelas Dan Pasti Deklarasi Dengan Anies Anies Anies Baswedan.,
2022-06-08 12:17:30+00:00,HidayatNatari,"Ebongers Dan Para Buzzerp Takut Jika Anies Baswedan Jadi Presiden.
Tak Heran Mrk Perdaya Anies Sekuat Tenaga.
#FPePirebornModusIntelejen",['FPIRebornModusIntelejen']
2022-06-08 04:40:29+00:00,BuchroniK,"@yashadipura Semoga Alloh SWT menjaga Anies Baswedan dan keluarga besarnya dari setiap marabahaya langsung atau tidak langsung. Dijaga keamanannya fisiknya, keamanan makanannya, udara yg dihirupnya dan sebagainya.  Aamiin Yaa Robbal'alamiin. Banyak yg takut dirugikan jk Anies jadi presiden.",
2022-06-07 02:18:45+00:00,03__nakula,"Bantahan ini atas permintaan anies baswedan, dia tidak mau terkesan didukung ormas terlarang, fpl dan htl yang suda di kenal masyarakat sebagai ormas terlarang dan anti pancasila.
Anies Baswedan Takut Kehilangan Dukungan Dari Kelompok Nasionalis.https://t.co/la7q164tp1",
2022-06-06 10:18:27+00:00,budi1896,"@DPP_LIP Segitu takut nya dg seorang Anies Baswedan, Dan Akhirnya menghalalkan segala cara.",
2022-06-05 23:52:45+00:00,Warno05645169,@msaid_didu Orang Nya Sudah Julid Dan Rasa Takut Yang Luar Biasa Terhadap Ke Seksesan Yang Akan Terjadi Pada Anies.Anies Baswedan adalah yang terbaik.,
2022-06-04 21:47:19+00:00,EGendhu,"@maspiyuaja aamiin, ya Allah Sembuhkanlah negara ini dan Berikanlah Kami Pemimpin Amanah Yg Takut Akan Akhiratmu ...
Yg mampu mewadahi semua anak bangsa dr suku dan keyakinan apapun ...

Pemimpin yg selalu Berserah diri kepadamu ....
Jadikanlah anies baswedan menjadi amirul Kami ...",
2022-06-03 09:13:58+00:00,DefrizonZ,"@kompasiana jakarta bagian Dari Indonesia.Jakarta Itu Ibu Kota Indonesia, Digarisbawahi yang memalukan, krn Ada Yg Masih Berpikir anies Cari Pamor.Tidak!Gak Perlu Takut Dan Jgn Merasa Ada Saingan.Jakarta Itu Bagian Dari Indonesia, Dan Anies Baswedan Masih Sebagai Gubernur.Tidak Lebih Dari Itu",
2022-06-02 13:45:22+00:00,Iconman221,"Pembusukan Yang Massif Dan Terencana untuk Mentkgelamkan Popularitas Anies Baswedan
Mereka Takut Sejarah Kekalahan Ahox Kembali Terulang!",
2022-06-01 04:08:11+00:00,HarrySomebody,"@SuwandaBen Apakah hanya karena penyelenggaranya Anies Baswedan gubernur DKI, para pejabat setingkat menteri BUMN dan menteri pariwisata serta yang lain tidak mensupport? ... Ini gila beneran, presiden jokowi saja mensupport, kenapa para menteri? Takut sama dia? ...",
2022-05-31 01:20:17+00:00,jhon_gudel,"@Sandiuno Takut Sekali Dipecat Dari Jabatan Menparekraf ya ???Ketika bahkan di mandalika sukses, eh mondar-mondar ada bahkan internasional punt sekelas fe hanya karena majikanna menderangan dg anies baswedan sok lupa dan gak promosi di baswedan ??",
2022-05-30 03:39:49+00:00,BowoEndarto,Takut Acara Seksses Dan Anies Baswedan Tambah Populer,
2022-05-26 04:12:53+00:00,DumpalCandi17,"@Rizal_Opposite @jokowi Tak usah khawatirkan Singapura. Lah, Anies Baswedan aja datang dan diterima baik di sana kok oleh PM Singapura, kok. Apa coba, kalau gak bisik minta dukungan sukseskan Formula-E. Tapi kenapa Anies tidak fair memberitakan ke publik? Takut gak dapat support dari pendukung UAS?",
2022-05-19 18:17:31+00:00,eedo_realman,"@Tony_upr ane di block Sama Orang Orang ini, karena dia Takut kebodohan2nya terkuak kemuka umum…!Oorg yaman ini hanya teriak2 bela anies baswedan dan kadrun hanya krena ingin Meng ”yaman” kan bangsa indoesia, pdhl bangsa yaman sendiri dibantai eh eh Saudi arabia, kenapa ???https://t.co/zl1iwmwjcq",
2022-05-18 10:35:21+00:00,Eddianto1,"Ada hubungan apa Miyabi dg @aniesbaswedan dan Damai Hari Lubis, kok takut banget dg kedatangan mantan artis porno ini?

Gawat! Kedatangan Miyabi Bisa Bahayakan Anies Baswedan, Mujahid 212: Ini Jebakan https://t.co/DQzepd69pi",
2022-05-18 03:21:41+00:00,baikbaik_sajah,"@Paltiwest anies baswedan diam saja angker Dan banya oran Yang Takut, Apalagi Kalau anies Baswedan Jadi Presiden Indonesia 2024. Barangkali Banyak Para Penghina, Buzzerp Eksodus Berondok Ke Nusa KBG.",
2022-05-18 03:02:36+00:00,Djulaeha13,@GarengHallu Kenapa rezim dan pendukung nya pada takut jika Pak Anies Baswedan pimpin NKRI ?,
2022-05-16 11:53:36+00:00,Santri_Klaten,@Sa__media Kalau Serius ya Segerakan Saja Diumumkan Kenapa Nunggu Lama2 ??,['Golkar']
2022-05-16 10:34:53+00:00,BisyirNahdi,"@Kebenarana1 @geloraco @prabowo baca yg lengkap, itu unk pilpres 2019. Sekarang mah beda lagi.Enak Aja Ngelarang Ikut Orang Untak Dipilih.Dipilih Dan Memilih Itu Hak Rakyat di Negara Demokrasi.Takut Ya Kalah Sama Anies Baswedan?",
2022-05-15 15:30:55+00:00,yunankingstar1,"Jangan Takut Luhut Sitompul Kamu Tenjak Sampai di Penjara Sebab Ini Belum Mutrak Sara Masalah Anies Baswedan Bernuasa Papua Banyak Ahli Hukum Bersama Mu Untuk Membela Takibma Diamuuk Masa JANGAN SUGIBMAUK TAKIBMAUK TAKIBMAUK MASA JANGAN SUGIBMASA
https://t.co/hafjytk9ob",
2022-05-14 23:44:41+00:00,yatch_as,"Utk Pilkada DKI rencana ditunda... penuh tricky dan maksud buruk.. krn takut dengan pak ANIES BASWEDAN...  
Apa pun kedzoliman yh kalian rencanakan.. kedzoliman tsb. akan kembali kepada kalian... dankebenaran tetap akan berjaya
. Semoga Allah menghancurkan kedoliman mereka..",
2022-05-11 09:56:35+00:00,Kasihtiara81,@Mdy_asmara1701 rezim panik y.Takut Pak Anies Baswedan Jadi Capres Terkuat Berbagai Cara Kalian Fitnah Dan Hina Beliau.Moga Aja Kalian Di Laknat Allah SWT,
2022-05-11 08:53:10+00:00,cebong_dungu2,"@AliAsma27958691 @Dennysiregar7 Mereka bukan takut Bang ,tetapi Denny CS memang sudah di program oleh kakak pembinanya utk membuat gaduh dan menyebar kebencian atas kepemimpinan Bpk Anies Baswedan ... Pak Anies mrpkan representasi kekuatan Islam ....",
2022-05-07 04:07:06+00:00,SulianaPohan,@ruhutsitompul kayaknya Mereka takut klu yg Benar Amanah Dan Istiqomah dlm kebenaran yg jdi ri 1 karena banyak kepentingan yg akan terergu semoga allah meridhoi anies baswedan jdi jdi presiden.,
2022-05-06 15:46:22+00:00,Dinihari31,"Si Kribo Takut P 'Anies Baswedan, Yg Jelas Berkarya Nyata, Tanpa Pencitraan Ga Planga/Ngo, Cerdas, Tanpa Utang, Nasionalis, Perduli Rakyat Kecil Terbukti Penguan Pengkharan Dari LuARMAAN DARIAN DARI LUARAAN DENGAAN DARIAAN DARIAAN LUARGAAN DARIAAN DARIAANGAAN DARIAANAANAANAANAAN DARI",
2022-05-06 12:58:56+00:00,SaragihKhair,"Orang2 Seperti Zein Kribo Dan Koleganya Lah Yg Menjadi Ancaman Dari Keutuhan Negara Indonesia Ini.Ngaku Takut Anies Baswedan Jadi Presiden Ri, Zein Kribo: Hancur Negeri Ini, Pecah Nkri https://t.co/fkevlhzfse",
2022-05-06 05:42:29+00:00,WeiXiao10478956,"@Alingabalinnew anies Baswedan adalah yang terbaik untuk RI 1 2024-2029 Koruptor, Penjilat Dan Mafia Pasti Takut Dan Nyingkir Dr Bumi Ibu Pertiwi.",
2022-05-05 02:42:25+00:00,HariSutantio2,"@ruhutsitompul jokowi takut kalah pamor ??? .... engak shalat itu? ... apa yang bangin sama anies dan anda .. anies baswedan .. lem aibon, dp 0% .. dsb .. anda prestasi nya apa ya? .... memperbaiki ikut peserta masak ... lebih mulia .. cocok kayaknya tuh.",
2022-04-30 00:40:07+00:00,DiptraD,"@Belosuki @habiebbass @nyonkambondayak @bpkri @kpk_ri @dkijakarta Percuma om ..
Percaya Deh, Sampe 3x Kiamat, Anies Baswedan Gak Akan Dikejar Kpk Dan Bpk ..

Mereka Terlalu Takut Tutkejar Anies .. Cupu ..",
2022-04-29 16:48:13+00:00,IdrusDoanks5,"@sigitwid @aniesbaswedan @DKIJakarta Gw heran sama para pembenci Bpk Anies Baswedan, terutama PSI, PDI-P..kok takut buanget klo pak Anies Baswedan jd presiden RI..emang sih pak Anies Baswedan itu for Presiden 2024 ya..wajar kalau mereka PSI dan PDI-P takut sama pak Anies Baswedan..makanya fitnah sana-sini 🤭🤭",
2022-04-29 16:31:43+00:00,news_wanheart,"Drama Petugas PPSU Bikin Heboh: Gara-Gara Takut Istri, Anak Buah Anies Baswedan Dan Kapolsek Kena Prank https://t.co/7fvjv4nqpy",
2022-04-29 09:37:57+00:00,detiksituscom,"Drama Petugas PPSU Menjelang Lebaran: Gara-Gara Takut Istri, Anak Buah Anies Baswedan Dan Kapolsek Kena Prank https://t.co/k9zq8odlin",
2022-04-29 09:34:31+00:00,geloraco,"DRAMA PETUGAS PPSU MENJELANG LEBARAN: Gara-Gara Takut Istri, Anak Buah Anies Baswedan Dan Kapolsek Kena Prank
https://t.co/y3ujap9vaz",
2022-04-27 22:37:28+00:00,pisosumalim,"@Rizmaya__ @kpk_ri @kejaksaanri @kpk_ri pakai Standart ganda untuk anies baswedan.Biaya yg Besar utk fe, bank dki cairkan uang pinjaman krn surat sakti, pmbiayaan fe Melebihi Masa Jabatan Gubenur.KPK HRS Bertindak Adil Dan Takut Krn Ada Mantan Ketua Kpk Dibelakang Anies.",
2022-04-16 05:35:25+00:00,Sarkawi95291207,"Yang Ditakutkan Anies Akan Jadi Boneka Dr Hti, FPI Dan Ikhwanul Muslim !!
Dan AKAN Menghidupkan Lagi Organisasi Terlarang Hti Serta Fpi !!

Sebut Ada Pihak Takut Anies Baswedan Jadi Presiden, Pengamat: Para Buzzer Akan Kehilangan Pekerjaan!https://t.co/ozxfpockey",
